similar_questions,total_submission,like,paid_only,title,url,topics,level,companies,ac_rate,frequency,dislike,total_accpeted,id
[u'Max Chunks To Make Sorted II'],22200.0,233.0,False,MaxChunksToMakeSorted,https://leetcode.com/problems/max-chunks-to-make-sorted/description/,[u'Array'],Medium,[u'Google\xa03'],0.486486486486,209.18446037607148,36.0,10800.0,769.0
"[u'Combination Sum', u'Permutations']",361100.0,406.0,False,Combinations,https://leetcode.com/problems/combinations/description/,[u'Backtracking'],Medium,"[u'Facebook\xa05', u'Google\xa02']",0.425643865965,392.76181799913263,24.0,153700.0,77.0
"[u'Parse Lisp Expression', u'Basic Calculator III']",2100.0,19.0,False,BasicCalculatorIV,https://leetcode.com/problems/basic-calculator-iv/description/,"[u'Hash Table', u'String', u'Stack']",Hard,[u'Intuit\xa03'],0.415238095238,191.4305072474934,113.0,872.0,770.0
[],94700.0,635.0,False,JewelsandStones,https://leetcode.com/problems/jewels-and-stones/description/,[u'Hash Table'],Easy,"[u'Adobe\xa09', u'Amazon\xa0']",0.819429778247,613.9863756953647,134.0,77600.0,771.0
"[u'Basic Calculator', u'Basic Calculator II', u'Basic Calculator IV']",9400.0,67.0,True,BasicCalculatorIII,https://leetcode.com/problems/basic-calculator-iii/description/,"[u'String', u'Stack']",Hard,"[u'Facebook\xa04', u'Google\xa02', u'Uber\xa02', u'Microsoft\xa0', u'Pocket Gems\xa0', u'Hulu\xa0', u'Houzz\xa0', u'DoorDash\xa0', u'Jingchi\xa0']",0.404255319149,240.6046571660862,33.0,3800.0,772.0
[],10100.0,110.0,False,SlidingPuzzle,https://leetcode.com/problems/sliding-puzzle/description/,[u'Breadth-first Search'],Hard,[u'Airbnb\xa03'],0.465346534653,167.0714176488939,3.0,4700.0,773.0
[],10700.0,95.0,True,MinimizeMaxDistancetoGasStation,https://leetcode.com/problems/minimize-max-distance-to-gas-station/description/,[u'Binary Search'],Hard,[u'Google\xa06'],0.336448598131,75.32400921904903,18.0,3600.0,774.0
[],20900.0,121.0,False,GlobalandLocalInversions,https://leetcode.com/problems/global-and-local-inversions/description/,"[u'Array', u'Math']",Medium,[u'Amazon\xa0'],0.349282296651,144.4347420465825,57.0,7300.0,775.0
[u'Delete Node in a BST'],8600.0,145.0,True,SplitBST,https://leetcode.com/problems/split-bst/description/,[u'Binary Search Tree'],Medium,"[u'Google\xa02', u'Amazon\xa0', u'Coupang\xa0']",0.488372093023,36.80582269904332,8.0,4200.0,776.0
[],17800.0,95.0,False,SwapAdjacentinLRString,https://leetcode.com/problems/swap-adjacent-in-lr-string/description/,[u'Brainteaser'],Medium,[u'Google\xa03'],0.292134831461,94.73812301156858,87.0,5200.0,777.0
[],12400.0,158.0,False,SwiminRisingWater,https://leetcode.com/problems/swim-in-rising-water/description/,"[u'Binary Search', u'Heap', u'Depth-first Search', u'Union Find']",Hard,"[u'Dropbox\xa02', u'Google\xa0']",0.443548387097,136.7534924664026,15.0,5500.0,778.0
[],17100.0,119.0,False,K-thSymbolinGrammar,https://leetcode.com/problems/k-th-symbol-in-grammar/description/,[u'Recursion'],Medium,[u'Google\xa0'],0.368421052632,158.36088615849076,43.0,6300.0,779.0
"[u'Subsets II', u'Generalized Abbreviation', u'Letter Case Permutation']",551900.0,981.0,False,Subsets,https://leetcode.com/problems/subsets/description/,"[u'Array', u'Backtracking', u'Bit Manipulation']",Medium,"[u'Adobe\xa03', u'Facebook\xa03', u'Amazon\xa03', u'Microsoft\xa02', u'Google\xa02', u'Bloomberg\xa0', u'Uber\xa0', u'Coupang\xa0']",0.465301685088,454.6518242658724,29.0,256800.0,78.0
[],15600.0,133.0,False,ReachingPoints,https://leetcode.com/problems/reaching-points/description/,[u'Math'],Hard,"[u'Google\xa0', u'Coursera\xa0']",0.24358974359,117.5127448361545,11.0,3800.0,780.0
[],13300.0,72.0,False,RabbitsinForest,https://leetcode.com/problems/rabbits-in-forest/description/,"[u'Hash Table', u'Math']",Medium,[u'Wish\xa0'],0.496240601504,135.23173132844033,97.0,6600.0,781.0
[],4800.0,45.0,False,TransformtoChessboard,https://leetcode.com/problems/transform-to-chessboard/description/,"[u'Array', u'Math']",Hard,[u'Google\xa0'],0.375,46.696201623593055,56.0,1800.0,782.0
[u'Binary Tree Inorder Traversal'],28500.0,159.0,False,MinimumDistanceBetweenBSTNodes,https://leetcode.com/problems/minimum-distance-between-bst-nodes/description/,[u'Binary Search Tree'],Easy,[u'Google\xa0'],0.480701754386,132.88839192117354,34.0,13700.0,783.0
[u'Subsets'],36700.0,281.0,False,LetterCasePermutation,https://leetcode.com/problems/letter-case-permutation/description/,"[u'Backtracking', u'Bit Manipulation']",Easy,"[u'Yelp\xa02', u'Microsoft\xa02', u'Facebook\xa0']",0.531335149864,269.3789060922727,40.0,19500.0,784.0
[],30100.0,220.0,False,IsGraphBipartite,https://leetcode.com/problems/is-graph-bipartite/description/,"[u'Depth-first Search', u'Breadth-first Search', u'Graph']",Medium,"[u'Facebook\xa04', u'Google\xa02']",0.388704318937,126.6053297546573,30.0,11700.0,785.0
"[u'Kth Smallest Element in a Sorted Matrix', u'Kth Smallest Number in Multiplication Table', u'Find K-th Smallest Pair Distance']",10200.0,113.0,False,K-thSmallestPrimeFraction,https://leetcode.com/problems/k-th-smallest-prime-fraction/description/,"[u'Binary Search', u'Heap']",Hard,[u'Pony.ai\xa0'],0.333333333333,158.67257809530196,4.0,3400.0,786.0
[u'Maximum Vacation Days'],32400.0,251.0,False,CheapestFlightsWithinKStops,https://leetcode.com/problems/cheapest-flights-within-k-stops/description/,"[u'Dynamic Programming', u'Heap', u'Breadth-first Search']",Medium,"[u'Airbnb\xa04', u'Google\xa04']",0.299382716049,141.75004254141825,6.0,9700.0,787.0
[],25000.0,100.0,False,RotatedDigits,https://leetcode.com/problems/rotated-digits/description/,[u'String'],Easy,[u'Google\xa0'],0.512,304.3604642519375,319.0,12800.0,788.0
[],10500.0,66.0,False,EscapeTheGhosts,https://leetcode.com/problems/escape-the-ghosts/description/,[u'Math'],Medium,[u'Google\xa0'],0.52380952381,34.567093539294575,173.0,5500.0,789.0
[u'Word Search II'],673200.0,845.0,False,WordSearch,https://leetcode.com/problems/word-search/description/,"[u'Array', u'Backtracking']",Medium,"[u'Amazon\xa04', u'Microsoft\xa03', u'Uber\xa03', u'Pinterest\xa02', u'Google\xa02', u'Facebook\xa0', u'Bloomberg\xa0']",0.285650623886,488.8578124046951,36.0,192300.0,79.0
[],12600.0,120.0,False,DominoandTrominoTiling,https://leetcode.com/problems/domino-and-tromino-tiling/description/,[u'Dynamic Programming'],Medium,[u'Google\xa0'],0.325396825397,53.374666618686945,54.0,4100.0,790.0
[],20800.0,146.0,False,CustomSortString,https://leetcode.com/problems/custom-sort-string/description/,[u'String'],Medium,"[u'Facebook\xa02', u'Amazon\xa0']",0.591346153846,169.80781532899888,53.0,12300.0,791.0
[u'Is Subsequence'],22300.0,221.0,False,NumberofMatchingSubsequences,https://leetcode.com/problems/number-of-matching-subsequences/description/,[u'Array'],Medium,[u'Google\xa0'],0.367713004484,119.96116133432974,13.0,8200.0,792.0
[u'Factorial Trailing Zeroes'],8200.0,59.0,False,PreimageSizeofFactorialZeroesFunction,https://leetcode.com/problems/preimage-size-of-factorial-zeroes-function/description/,[u'Binary Search'],Hard,[u'Adobe\xa0'],0.414634146341,96.25245373795912,20.0,3400.0,793.0
[u'Design Tic-Tac-Toe'],17300.0,48.0,False,ValidTic-Tac-ToeState,https://leetcode.com/problems/valid-tic-tac-toe-state/description/,"[u'Math', u'Recursion']",Medium,[u'Microsoft\xa0'],0.277456647399,56.438767010339774,132.0,4800.0,794.0
[],14000.0,166.0,False,NumberofSubarrayswithBoundedMaximum,https://leetcode.com/problems/number-of-subarrays-with-bounded-maximum/description/,[u'Array'],Medium,[u'Adobe\xa02'],0.414285714286,168.32204296519927,15.0,5800.0,795.0
[],37000.0,198.0,False,RotateString,https://leetcode.com/problems/rotate-string/description/,[],Easy,"[u'Amazon\xa02', u'Bloomberg\xa02', u'Apple\xa02']",0.497297297297,333.62424206863807,23.0,18400.0,796.0
[],14900.0,152.0,False,AllPathsFromSourcetoTarget,https://leetcode.com/problems/all-paths-from-source-to-target/description/,[],Medium,[],0.671140939597,305.53154142742176,13.0,10000.0,797.0
[],6300.0,84.0,False,SmallestRotationwithHighestScore,https://leetcode.com/problems/smallest-rotation-with-highest-score/description/,[],Hard,[u'Amazon\xa03'],0.349206349206,197.69675709599642,6.0,2200.0,798.0
[],13800.0,146.0,False,ChampagneTower,https://leetcode.com/problems/champagne-tower/description/,[],Medium,[],0.297101449275,83.44278883965146,7.0,4100.0,799.0
"[u'Reverse Integer', u'Valid Number']",1800000.0,450.0,False,StringtoInteger(atoi),https://leetcode.com/problems/string-to-integer-atoi/description/,"[u'Math', u'String']",Medium,"[u'Amazon\xa07', u'Microsoft\xa06', u'Apple\xa05', u'Facebook\xa05', u'Adobe\xa04', u'Google\xa03', u'LinkedIn\xa03', u'Bloomberg\xa02', u'Yahoo\xa02', u'Uber\xa0']",0.138833333333,547.2093249122871,3452.0,249900.0,8.0
[u'Remove Duplicates from Sorted Array'],423300.0,340.0,False,RemoveDuplicatesfromSortedArrayII,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii/description/,"[u'Array', u'Two Pointers']",Medium,"[u'Adobe\xa04', u'Google\xa02', u'Facebook\xa0']",0.376565083865,382.2039570299945,351.0,159400.0,80.0
[],8000.0,23.0,True,SimilarRGBColor,https://leetcode.com/problems/similar-rgb-color/description/,"[u'Math', u'String']",Easy,[u'Google\xa0'],0.55,40.795320384477236,109.0,4400.0,800.0
[],21200.0,250.0,False,MinimumSwapsToMakeSequencesIncreasing,https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing/description/,[u'Dynamic Programming'],Medium,"[u'Facebook\xa0', u'Amazon\xa0']",0.306603773585,137.77485926362021,14.0,6500.0,801.0
[],16600.0,146.0,False,FindEventualSafeStates,https://leetcode.com/problems/find-eventual-safe-states/description/,"[u'Depth-first Search', u'Graph']",Medium,[u'Google\xa0'],0.39156626506,80.78820577233867,21.0,6500.0,802.0
[],10900.0,84.0,False,BricksFallingWhenHit,https://leetcode.com/problems/bricks-falling-when-hit/description/,[u'Union Find'],Hard,[u'Google\xa05'],0.229357798165,101.28087142472694,25.0,2500.0,803.0
[],40100.0,205.0,False,UniqueMorseCodeWords,https://leetcode.com/problems/unique-morse-code-words/description/,[u'String'],Easy,[u'Google\xa04'],0.713216957606,496.39730156497,100.0,28600.0,804.0
[],18900.0,101.0,False,SplitArrayWithSameAverage,https://leetcode.com/problems/split-array-with-same-average/description/,[u'Math'],Hard,[u'Microsoft\xa0'],0.21164021164,114.13290527711186,19.0,4000.0,805.0
[],20900.0,75.0,False,NumberofLinesToWriteString,https://leetcode.com/problems/number-of-lines-to-write-string/description/,[],Easy,[u'Google\xa02'],0.622009569378,218.4962396646793,230.0,13000.0,806.0
[],16700.0,207.0,False,MaxIncreasetoKeepCitySkyline,https://leetcode.com/problems/max-increase-to-keep-city-skyline/description/,[],Medium,[u'Google\xa03'],0.796407185629,470.06771930352,33.0,13300.0,807.0
[],8800.0,51.0,False,SoupServings,https://leetcode.com/problems/soup-servings/description/,[u'Dynamic Programming'],Medium,[u'Google\xa0'],0.340909090909,88.94977921536929,168.0,3000.0,808.0
[],11700.0,50.0,False,ExpressiveWords,https://leetcode.com/problems/expressive-words/description/,[u'String'],Medium,[u'Google\xa0'],0.376068376068,49.835321628255855,119.0,4400.0,809.0
[u'Search in Rotated Sorted Array'],393500.0,303.0,False,SearchinRotatedSortedArrayII,https://leetcode.com/problems/search-in-rotated-sorted-array-ii/description/,"[u'Array', u'Binary Search']",Medium,"[u'Facebook\xa07', u'LinkedIn\xa07', u'Microsoft\xa04', u'Alibaba\xa02']",0.325285895807,362.7482523511436,167.0,128000.0,81.0
[],3600.0,21.0,False,ChalkboardXORGame,https://leetcode.com/problems/chalkboard-xor-game/description/,[u'Math'],Hard,[u'Garena\xa0'],0.388888888889,85.40174334467991,93.0,1400.0,810.0
[],22700.0,98.0,False,SubdomainVisitCount,https://leetcode.com/problems/subdomain-visit-count/description/,[u'Hash Table'],Easy,[u'Roblox\xa0'],0.612334801762,291.0247649309548,158.0,13900.0,811.0
[],13300.0,42.0,False,LargestTriangleArea,https://leetcode.com/problems/largest-triangle-area/description/,[u'Math'],Easy,[u'Google\xa0'],0.533834586466,298.780402823185,306.0,7100.0,812.0
[],13500.0,263.0,False,LargestSumofAverages,https://leetcode.com/problems/largest-sum-of-averages/description/,[u'Dynamic Programming'],Medium,[u'Google\xa0'],0.414814814815,242.77061646311398,4.0,5600.0,813.0
[],17100.0,233.0,False,BinaryTreePruning,https://leetcode.com/problems/binary-tree-pruning/description/,[u'Tree'],Medium,[u'Hulu\xa0'],0.684210526316,211.08709142689287,3.0,11700.0,814.0
[],16100.0,157.0,False,BusRoutes,https://leetcode.com/problems/bus-routes/description/,[u'Breadth-first Search'],Hard,[u'Google\xa02'],0.329192546584,87.92841241815168,5.0,5300.0,815.0
[],8200.0,43.0,False,AmbiguousCoordinates,https://leetcode.com/problems/ambiguous-coordinates/description/,[u'String'],Medium,[u'Google\xa0'],0.414634146341,39.773953587259626,84.0,3400.0,816.0
[],16800.0,86.0,False,LinkedListComponents,https://leetcode.com/problems/linked-list-components/description/,[u'Linked List'],Medium,[u'Google\xa02'],0.505952380952,171.01547951954876,189.0,8500.0,817.0
[],11400.0,111.0,False,RaceCar,https://leetcode.com/problems/race-car/description/,"[u'Dynamic Programming', u'Heap']",Hard,[u'Google\xa02'],0.280701754386,110.13001013282604,10.0,3200.0,818.0
[],29000.0,130.0,False,MostCommonWord,https://leetcode.com/problems/most-common-word/description/,[u'String'],Easy,[u'Amazon\xa055'],0.486206896552,350.5375323851356,75.0,14100.0,819.0
[u'Remove Duplicates from Sorted List'],467000.0,419.0,False,RemoveDuplicatesfromSortedListII,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii/description/,[u'Linked List'],Medium,"[u'Microsoft\xa03', u'Amazon\xa03']",0.30556745182,325.5743926382245,40.0,142700.0,82.0
[],9300.0,71.0,False,ShortEncodingofWords,https://leetcode.com/problems/short-encoding-of-words/description/,[],Medium,[],0.41935483871,48.11933605974701,22.0,3900.0,820.0
[],23000.0,244.0,False,ShortestDistancetoaCharacter,https://leetcode.com/problems/shortest-distance-to-a-character/description/,[],Easy,[u'Bloomberg\xa03'],0.608695652174,301.45281135337586,28.0,14000.0,821.0
[],8700.0,21.0,False,CardFlippingGame,https://leetcode.com/problems/card-flipping-game/description/,[],Medium,[],0.35632183908,91.47184329982525,160.0,3100.0,822.0
[],11200.0,91.0,False,BinaryTreesWithFactors,https://leetcode.com/problems/binary-trees-with-factors/description/,[],Medium,[],0.294642857143,71.21518525391451,10.0,3300.0,823.0
[],21600.0,64.0,False,GoatLatin,https://leetcode.com/problems/goat-latin/description/,[u'String'],Easy,[u'Facebook\xa0'],0.550925925926,105.21608534136172,151.0,11900.0,824.0
[],19200.0,76.0,False,FriendsOfAppropriateAges,https://leetcode.com/problems/friends-of-appropriate-ages/description/,[u'Array'],Medium,[u'Facebook\xa04'],0.296875,61.29650859939446,126.0,5700.0,825.0
[],13500.0,98.0,False,MostProfitAssigningWork,https://leetcode.com/problems/most-profit-assigning-work/description/,[u'Two Pointers'],Medium,[u'NetEase\xa0'],0.318518518519,35.588460336512185,14.0,4300.0,826.0
[],8900.0,115.0,False,MakingALargeIsland,https://leetcode.com/problems/making-a-large-island/description/,[u'Depth-first Search'],Hard,[u'Uber\xa0'],0.404494382022,72.34082078758192,5.0,3600.0,827.0
[],6400.0,102.0,False,UniqueLetterString,https://leetcode.com/problems/unique-letter-string/description/,[u'Two Pointers'],Hard,[u'ForUsAll\xa0'],0.34375,107.34486299701322,10.0,2200.0,828.0
[],13000.0,73.0,False,ConsecutiveNumbersSum,https://leetcode.com/problems/consecutive-numbers-sum/description/,[u'Math'],Medium,[u'Airbnb\xa02'],0.269230769231,153.51285977075767,57.0,3500.0,829.0
[u'Remove Duplicates from Sorted List II'],617200.0,432.0,False,RemoveDuplicatesfromSortedList,https://leetcode.com/problems/remove-duplicates-from-sorted-list/description/,[u'Linked List'],Easy,[u'Amazon\xa03'],0.406351263772,455.67319106309003,49.0,250800.0,83.0
[],22100.0,101.0,False,PositionsofLargeGroups,https://leetcode.com/problems/positions-of-large-groups/description/,[u'Array'],Easy,"[u'Riot\xa02', u'Google\xa0']",0.466063348416,98.44471815566419,16.0,10300.0,830.0
[],8700.0,18.0,False,MaskingPersonalInformation,https://leetcode.com/problems/masking-personal-information/description/,[u'String'],Medium,[u'Twitter\xa0'],0.425287356322,74.30264242183142,95.0,3700.0,831.0
[],34300.0,191.0,False,FlippinganImage,https://leetcode.com/problems/flipping-an-image/description/,[u'Array'],Easy,[u'Google\xa0'],0.69387755102,385.3784692373355,37.0,23800.0,832.0
[],11000.0,45.0,False,FindAndReplaceinString,https://leetcode.com/problems/find-and-replace-in-string/description/,[u'String'],Medium,[u'Google\xa02'],0.381818181818,86.65890796151388,63.0,4200.0,833.0
[],7800.0,184.0,False,SumofDistancesinTree,https://leetcode.com/problems/sum-of-distances-in-tree/description/,"[u'Tree', u'Depth-first Search']",Hard,[u'Google\xa0'],0.320512820513,193.39545509108487,8.0,2500.0,834.0
[],9300.0,76.0,False,ImageOverlap,https://leetcode.com/problems/image-overlap/description/,[u'Array'],Medium,[u'Google\xa03'],0.397849462366,157.33951936127315,125.0,3700.0,835.0
[u'Rectangle Area'],15400.0,97.0,False,RectangleOverlap,https://leetcode.com/problems/rectangle-overlap/description/,[u'Math'],Easy,"[u'Amazon\xa02', u'Microsoft\xa02']",0.422077922078,112.51850116990781,20.0,6500.0,836.0
[],9100.0,108.0,False,New21Game,https://leetcode.com/problems/new-21-game/description/,[u'Dynamic Programming'],Medium,[u'Google\xa0'],0.263736263736,42.62710589885137,60.0,2400.0,837.0
[],11700.0,141.0,False,PushDominoes,https://leetcode.com/problems/push-dominoes/description/,"[u'Two Pointers', u'Dynamic Programming']",Medium,[u'Google\xa0'],0.401709401709,101.55584739234652,7.0,4700.0,838.0
[],9600.0,69.0,False,SimilarStringGroups,https://leetcode.com/problems/similar-string-groups/description/,"[u'Depth-first Search', u'Union Find', u'Graph']",Hard,[u'Google\xa0'],0.333333333333,46.471494542872875,28.0,3200.0,839.0
[u'Maximal Rectangle'],448700.0,954.0,False,LargestRectangleinHistogram,https://leetcode.com/problems/largest-rectangle-in-histogram/description/,"[u'Array', u'Stack']",Hard,"[u'Amazon\xa012', u'Facebook\xa011', u'Google\xa07', u'Microsoft\xa06', u'Adobe\xa02']",0.281925562737,417.78260112454893,27.0,126500.0,84.0
[],14900.0,26.0,False,MagicSquaresInGrid,https://leetcode.com/problems/magic-squares-in-grid/description/,[u'Array'],Easy,[u'Google\xa0'],0.342281879195,62.42278801766295,238.0,5100.0,840.0
[],15700.0,163.0,False,KeysandRooms,https://leetcode.com/problems/keys-and-rooms/description/,"[u'Depth-first Search', u'Graph']",Medium,[u'Google\xa0'],0.566878980892,128.8029247323031,9.0,8900.0,841.0
[u'Additive Number'],11100.0,95.0,False,SplitArrayintoFibonacciSequence,https://leetcode.com/problems/split-array-into-fibonacci-sequence/description/,"[u'String', u'Backtracking', u'Greedy']",Medium,[u'Amazon\xa0'],0.342342342342,98.846940569825,28.0,3800.0,842.0
